,sku_file_price,Stock Qty,special_price,act_post,nsw_m_post,nsw_r_post,nt_m_post,nt_r_post,qld_m_post,qld_r_post,remote_post,sa_m_post,sa_r_post,tas_m_post,tas_r_post,vic_m_post,vic_r_post,wa_m_post,wa_r_post,Original_SKU
3925,176.00,0.0,-1.0,26.0,26.0,33.0,164.0,157.0,35.0,54.0,92.0,27.0,62.0,26.0,39.0,11.0,45.0,56.0,205.0,BFRAME-H-LARS-Q-BE-AB
3926,176.00,0.0,-1.0,26.0,26.0,33.0,164.0,157.0,35.0,54.0,92.0,27.0,62.0,26.0,39.0,11.0,45.0,56.0,205.0,BFRAME-H-LARS-Q-CA-AB
3927,176.00,0.0,-1.0,26.0,26.0,33.0,164.0,157.0,35.0,54.0,92.0,27.0,62.0,26.0,39.0,11.0,45.0,56.0,205.0,BFRAME-H-LARS-Q-GY-AB
3928,140.80,0.0,-1.0,20.0,20.0,25.0,123.0,118.0,27.0,40.0,69.0,20.0,46.0,20.0,29.0,8.0,34.0,42.0,154.0,BFRAME-H-LARS-S-GY-AB
3929,158.40,0.0,-1.0,22.0,22.0,28.0,139.0,133.0,30.0,46.0,78.0,23.0,52.0,22.0,33.0,9.0,38.0,48.0,174.0,BFRAME-H-LARS-KS-GY-AB
3930,23.50,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TENT-C-BEA-ARCH
3931,125.20,0.0,-1.0,11.0,0.0,16.0,32.0,38.0,0.0,17.0,28.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,KID-CHAIR-A7-SET-BU
3932,252.30,200.0,227.1,13.0,0.0,20.0,39.0,47.0,0.0,21.0,35.0,0.0,27.0,0.0,19.0,0.0,13.0,0.0,43.0,OCHAIR-G-RGB-4799-ABK
3933,250.50,200.0,225.5,13.0,0.0,20.0,39.0,47.0,0.0,21.0,35.0,0.0,27.0,0.0,19.0,0.0,13.0,0.0,43.0,OCHAIR-G-RGB-4799-BU-BK
3934,295.60,0.0,-1.0,15.0,0.0,18.0,49.0,38.0,0.0,24.0,37.0,0.0,28.0,0.0,25.0,0.0,15.0,0.0,51.0,XM-TR-FULL-8F-PINE-AB
3935,337.50,200.0,303.8,7.0,0.0,11.0,22.0,27.0,0.0,12.0,20.0,0.0,15.0,0.0,11.0,0.0,8.0,0.0,25.0,WLD-INV-CUT-CLA-OF
3936,378.40,52.0,340.6,8.0,0.0,12.0,23.0,28.0,0.0,13.0,21.0,0.0,16.0,0.0,12.0,0.0,8.0,0.0,26.0,WLD-INV-CUT-LUX-TT
3937,101.70,133.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WLD-INV-MMA-ECO-TW
3938,118.30,188.0,112.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WLD-INV-MMA-ECO-TF
3939,165.30,200.0,148.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WLD-INV-MMA-TOP-TH
3940,234.00,119.0,210.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WLD-INV-TIG-CLA-TT
3941,41.30,200.0,-1.0,6.0,0.0,8.0,26.0,31.0,0.0,11.0,18.0,0.0,16.0,0.0,7.0,0.0,10.0,0.0,40.0,UMB-POLE-3-H-CO
3942,116.60,94.0,110.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WLD-INV-MMA-CLA-TF
3943,48.70,200.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FURNI-G-054-KDT-PK
3944,73.00,200.0,-1.0,7.0,7.0,9.0,21.0,19.0,9.0,14.0,18.0,7.0,18.0,7.0,7.0,4.0,9.0,14.0,24.0,OSB-S270-BKGE
3945,66.80,200.0,-1.0,7.0,7.0,9.0,21.0,19.0,9.0,14.0,18.0,7.0,18.0,7.0,7.0,4.0,9.0,14.0,24.0,OSB-S270-ABK
3946,283.60,32.0,-1.0,84.0,68.0,125.0,216.0,259.0,89.0,145.0,227.0,69.0,124.0,136.0,168.0,57.0,100.0,157.0,313.0,SBED-E-R1C-LEA168-BK
3947,60.90,0.0,-1.0,8.0,0.0,12.0,23.0,28.0,0.0,12.0,21.0,0.0,16.0,0.0,11.0,0.0,8.0,0.0,26.0,UPHO-D-DIN826-BGX2
3948,99.20,0.0,-1.0,8.0,0.0,12.0,23.0,28.0,0.0,12.0,21.0,0.0,16.0,0.0,11.0,0.0,8.0,0.0,26.0,UPHO-D-DIN826-GYX2
3949,144.10,200.0,-1.0,9.0,9.0,11.0,26.0,33.0,12.0,18.0,29.0,9.0,17.0,9.0,12.0,4.0,9.0,19.0,31.0,FIT-E-DB-24KG
3950,159.20,1.0,-1.0,38.0,37.0,73.0,155.0,177.0,51.0,94.0,131.0,36.0,65.0,88.0,114.0,24.0,50.0,96.0,206.0,BFRAME-H-CAPPI-K-GY
3951,193.60,0.0,-1.0,33.0,32.0,63.0,135.0,154.0,44.0,82.0,114.0,32.0,56.0,76.0,99.0,21.0,44.0,83.0,179.0,BFRAME-H-CAPPI-Q-GY
3952,249.90,0.0,-1.0,38.0,37.0,73.0,155.0,177.0,51.0,94.0,131.0,36.0,64.0,88.0,114.0,24.0,50.0,96.0,206.0,BFRAME-H-LUCA-K-GY
3953,162.80,0.0,-1.0,32.0,32.0,62.0,132.0,151.0,43.0,80.0,111.0,31.0,55.0,75.0,97.0,20.0,43.0,82.0,175.0,BFRAME-H-LUCA-Q-GY
3954,158.40,2.0,-1.0,37.0,37.0,72.0,153.0,175.0,50.0,93.0,130.0,36.0,64.0,87.0,113.0,24.0,50.0,95.0,204.0,BFRAME-H-RAFT-K-LI-GY
3955,194.40,142.0,-1.0,33.0,32.0,63.0,135.0,154.0,44.0,82.0,114.0,32.0,56.0,76.0,99.0,21.0,44.0,83.0,179.0,BFRAME-H-CAPPI-Q-CHAR
3956,153.10,200.0,137.8,24.0,23.0,46.0,98.0,112.0,32.0,59.0,83.0,23.0,41.0,56.0,72.0,15.0,32.0,61.0,130.0,BFRAME-H-CAPPI-KS-GY
3957,89.70,0.0,-1.0,23.0,23.0,30.0,145.0,139.0,31.0,48.0,81.0,24.0,55.0,23.0,34.0,10.0,39.0,50.0,181.0,BFRAME-H-NEO-D-GY-AB
3958,84.40,0.0,-1.0,23.0,23.0,30.0,145.0,139.0,31.0,48.0,81.0,24.0,55.0,23.0,34.0,10.0,39.0,50.0,181.0,BFRAME-H-NEO-D-WH-AB
3959,108.20,0.0,-1.0,28.0,28.0,36.0,178.0,170.0,38.0,58.0,100.0,29.0,67.0,28.0,42.0,12.0,48.0,61.0,222.0,BFRAME-H-NEO-K-GY-ABC
3960,82.70,0.0,-1.0,21.0,21.0,27.0,132.0,126.0,29.0,43.0,74.0,22.0,50.0,21.0,31.0,9.0,36.0,45.0,165.0,BFRAME-H-NEO-KS-GY-AB
3961,132.00,0.0,-1.0,21.0,21.0,27.0,132.0,126.0,29.0,43.0,74.0,22.0,50.0,21.0,31.0,9.0,36.0,45.0,165.0,BFRAME-H-NEO-KS-WH-AB
3962,149.60,0.0,-1.0,25.0,25.0,32.0,158.0,151.0,34.0,52.0,89.0,26.0,59.0,25.0,37.0,11.0,43.0,54.0,197.0,BFRAME-H-NEO-Q-CA-AB
3963,132.00,0.0,-1.0,25.0,25.0,32.0,158.0,151.0,34.0,52.0,89.0,26.0,59.0,25.0,37.0,11.0,43.0,54.0,197.0,BFRAME-H-NEO-Q-GY-AB
3964,88.00,0.0,-1.0,19.0,19.0,24.0,119.0,113.0,26.0,39.0,66.0,19.0,45.0,19.0,28.0,8.0,32.0,41.0,148.0,BFRAME-H-NEO-S-BK-AB
3965,74.80,0.0,-1.0,19.0,19.0,24.0,119.0,113.0,26.0,39.0,66.0,19.0,45.0,19.0,28.0,8.0,32.0,41.0,148.0,BFRAME-H-NEO-S-GY-AB
3966,132.00,0.0,-1.0,32.0,31.0,61.0,130.0,149.0,43.0,79.0,110.0,31.0,54.0,74.0,96.0,20.0,42.0,81.0,173.0,BFRAME-H-RAFT-Q-LI-GY
3967,140.80,0.0,-1.0,23.0,23.0,30.0,145.0,139.0,31.0,48.0,81.0,24.0,55.0,23.0,34.0,10.0,39.0,50.0,181.0,BFRAME-H-NEO-D-BK-AB
3968,140.80,0.0,-1.0,25.0,25.0,32.0,158.0,151.0,34.0,52.0,89.0,26.0,59.0,25.0,37.0,11.0,43.0,54.0,197.0,BFRAME-H-NEO-Q-BK-AB
3969,149.60,0.0,-1.0,25.0,25.0,32.0,158.0,151.0,34.0,52.0,89.0,26.0,59.0,25.0,37.0,11.0,43.0,54.0,197.0,BFRAME-H-NEO-Q-WH-AB
3970,73.00,189.0,65.7,12.0,0.0,19.0,37.0,45.0,0.0,20.0,33.0,0.0,25.0,0.0,18.0,0.0,13.0,0.0,41.0,FURNI-O-LED-BS-02-BK
3971,74.80,200.0,71.1,12.0,0.0,19.0,37.0,45.0,0.0,20.0,33.0,0.0,25.0,0.0,18.0,0.0,13.0,0.0,41.0,FURNI-O-LED-BS-02-WH
3972,44.30,0.0,-1.0,8.0,8.0,11.0,25.0,23.0,11.0,17.0,21.0,8.0,22.0,8.0,8.0,5.0,10.0,17.0,28.0,LC-FURNI-DESK-100-WAL
3973,101.70,200.0,-1.0,8.0,8.0,11.0,25.0,23.0,11.0,17.0,21.0,8.0,22.0,8.0,8.0,5.0,10.0,17.0,28.0,LC-FURNI-DESK-100-OAK
3974,80.90,0.0,-1.0,24.0,24.0,30.0,147.0,141.0,32.0,48.0,83.0,24.0,55.0,24.0,35.0,10.0,40.0,51.0,184.0,BFRAME-H-SOHO-D-CA-AB
3975,100.30,0.0,-1.0,29.0,29.0,36.0,178.0,170.0,38.0,58.0,100.0,29.0,67.0,29.0,42.0,12.0,48.0,61.0,222.0,BFRAME-H-SOHO-K-CA-ABC
3976,97.60,0.0,-1.0,29.0,29.0,36.0,179.0,171.0,39.0,59.0,100.0,29.0,67.0,29.0,42.0,12.0,49.0,61.0,223.0,BFRAME-H-SOHO-K-GY-ABC
3977,88.80,0.0,-1.0,26.0,26.0,33.0,160.0,153.0,34.0,52.0,89.0,26.0,60.0,26.0,38.0,11.0,43.0,55.0,199.0,BFRAME-H-SOHO-Q-BK-AB
3978,88.80,0.0,-1.0,26.0,26.0,33.0,160.0,153.0,34.0,52.0,89.0,26.0,60.0,26.0,38.0,11.0,43.0,55.0,199.0,BFRAME-H-SOHO-Q-CA-AB
3979,184.80,0.0,-1.0,21.0,21.0,27.0,134.0,128.0,29.0,44.0,75.0,22.0,50.0,21.0,32.0,9.0,36.0,46.0,167.0,BFRAME-H-TINO-D-CA-AB
3980,176.00,0.0,-1.0,19.0,19.0,25.0,121.0,116.0,26.0,40.0,68.0,20.0,46.0,19.0,29.0,8.0,33.0,42.0,151.0,BFRAME-H-TINO-KS-CA-AB
3981,193.60,0.0,-1.0,23.0,23.0,30.0,146.0,140.0,32.0,48.0,82.0,24.0,55.0,23.0,34.0,10.0,40.0,50.0,182.0,BFRAME-H-TINO-Q-GY-AB
3982,73.90,3.0,-1.0,12.0,12.0,16.0,66.0,79.0,16.0,24.0,39.0,12.0,33.0,12.0,12.0,7.0,24.0,24.0,93.0,MBED-C-TED-D-BK
3983,68.60,1.0,-1.0,11.0,11.0,15.0,63.0,75.0,15.0,23.0,37.0,11.0,32.0,11.0,11.0,6.0,23.0,23.0,88.0,MBED-C-TED-S-BK
3984,84.40,0.0,-1.0,12.0,12.0,16.0,67.0,80.0,16.0,24.0,39.0,12.0,34.0,12.0,12.0,7.0,25.0,24.0,95.0,MBED-C-TED-KS-BK
3985,66.80,0.0,-1.0,16.0,16.0,21.0,87.0,104.0,21.0,32.0,51.0,16.0,44.0,16.0,16.0,9.0,32.0,32.0,123.0,MBED-C-TED-K-BK
3986,167.20,0.0,-1.0,17.0,17.0,22.0,109.0,104.0,23.0,36.0,61.0,18.0,41.0,17.0,26.0,7.0,30.0,37.0,135.0,BFRAME-H-TINO-S-CA-AB
3987,176.00,0.0,-1.0,19.0,19.0,25.0,121.0,116.0,26.0,40.0,68.0,20.0,46.0,19.0,29.0,8.0,33.0,42.0,151.0,BFRAME-H-TINO-KS-GY-AB
3988,184.80,0.0,-1.0,21.0,21.0,27.0,134.0,128.0,29.0,44.0,75.0,22.0,50.0,21.0,32.0,9.0,36.0,46.0,167.0,BFRAME-H-TINO-D-GY-AB
3989,192.70,0.0,-1.0,23.0,23.0,30.0,146.0,140.0,32.0,48.0,82.0,24.0,55.0,23.0,34.0,10.0,40.0,50.0,182.0,BFRAME-H-TINO-Q-CA-AB
3990,202.40,0.0,-1.0,28.0,28.0,36.0,177.0,169.0,38.0,58.0,99.0,29.0,66.0,28.0,42.0,12.0,48.0,61.0,221.0,BFRAME-H-TINO-K-CA-ABC
3991,176.00,0.0,-1.0,26.0,26.0,33.0,160.0,153.0,34.0,52.0,89.0,26.0,60.0,26.0,38.0,11.0,43.0,55.0,199.0,BFRAME-H-SOHO-Q-GY-AB
3992,82.70,0.0,-1.0,24.0,24.0,30.0,147.0,141.0,32.0,48.0,83.0,24.0,55.0,24.0,35.0,10.0,40.0,51.0,184.0,BFRAME-H-SOHO-D-GY-AB
3993,140.80,0.0,-1.0,23.0,23.0,30.0,145.0,139.0,31.0,48.0,81.0,24.0,55.0,23.0,34.0,10.0,39.0,50.0,181.0,BFRAME-H-NEO-D-CA-AB
3994,23.50,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TENT-C-BEA-TRI
3995,90.60,0.0,-1.0,12.0,12.0,16.0,69.0,82.0,16.0,25.0,40.0,12.0,35.0,12.0,12.0,7.0,25.0,25.0,97.0,MBED-C-AMOR-D-GD
3996,114.40,9.0,-1.0,15.0,15.0,19.0,91.0,87.0,20.0,30.0,51.0,15.0,34.0,15.0,22.0,6.0,25.0,31.0,114.0,MBED-C-AMOR-K-GD
3997,87.10,0.0,-1.0,14.0,14.0,18.0,76.0,90.0,18.0,27.0,44.0,14.0,38.0,14.0,14.0,8.0,28.0,27.0,107.0,MBED-C-AMOR-Q-GD
3998,117.00,200.0,-1.0,15.0,15.0,19.0,92.0,88.0,20.0,30.0,51.0,15.0,35.0,15.0,22.0,6.0,25.0,32.0,115.0,MBED-C-DANE-D-BK
3999,162.80,0.0,-1.0,20.0,20.0,26.0,128.0,122.0,28.0,42.0,71.0,21.0,48.0,20.0,30.0,9.0,35.0,44.0,159.0,MBED-C-DANE-K-BK-AB
4000,101.20,200.0,-1.0,14.0,14.0,18.0,86.0,82.0,19.0,28.0,48.0,14.0,32.0,14.0,20.0,6.0,23.0,30.0,108.0,MBED-C-DANE-KS-BK
4001,139.00,200.0,-1.0,17.0,17.0,22.0,109.0,104.0,23.0,36.0,61.0,18.0,41.0,17.0,26.0,7.0,30.0,37.0,136.0,MBED-C-DANE-Q-BK-AB
4002,101.20,200.0,-1.0,12.0,0.0,19.0,37.0,45.0,0.0,20.0,33.0,0.0,25.0,0.0,18.0,0.0,13.0,0.0,41.0,MBED-C-DANE-S-BK
4003,82.70,0.0,-1.0,14.0,14.0,18.0,86.0,82.0,19.0,28.0,48.0,14.0,32.0,14.0,20.0,6.0,23.0,30.0,108.0,MBED-C-OSLO-D-BK
4004,114.40,0.0,-1.0,18.0,18.0,34.0,73.0,84.0,24.0,45.0,62.0,17.0,31.0,42.0,54.0,11.0,24.0,46.0,98.0,MBED-C-OSLO-K-BK
4005,76.50,41.0,-1.0,8.0,8.0,11.0,25.0,23.0,11.0,17.0,21.0,8.0,22.0,8.0,8.0,5.0,10.0,17.0,29.0,MBED-C-OSLO-KS-BK
4006,105.60,0.0,-1.0,14.0,14.0,18.0,90.0,86.0,19.0,30.0,50.0,15.0,34.0,14.0,21.0,6.0,24.0,31.0,112.0,MBED-C-OSLO-Q-BK
4007,83.60,0.0,-1.0,11.0,0.0,16.0,32.0,38.0,0.0,17.0,28.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,MBED-C-OSLO-S-BK
4008,125.80,0.0,-1.0,30.0,29.0,57.0,122.0,140.0,40.0,74.0,103.0,29.0,51.0,69.0,90.0,19.0,39.0,76.0,162.0,BFRAME-H-CAPPI-D-CHAR
4009,3.00,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FD-1142-TRAY-X2
4010,84.40,44.0,-1.0,6.0,6.0,7.0,17.0,15.0,7.0,11.0,14.0,6.0,15.0,6.0,6.0,3.0,7.0,11.0,19.0,MBED-C-AMOR-KS-GD
4011,74.80,10.0,-1.0,5.0,5.0,7.0,16.0,14.0,7.0,10.0,13.0,5.0,14.0,5.0,5.0,3.0,6.0,10.0,18.0,MBED-C-AMOR-S-GD
4012,65.10,200.0,-1.0,14.0,14.0,18.0,77.0,92.0,18.0,28.0,45.0,14.0,39.0,14.0,14.0,8.0,28.0,28.0,109.0,UMB-POLE-3-H-CO-BASE
4013,80.00,200.0,-1.0,8.0,0.0,12.0,24.0,29.0,0.0,13.0,21.0,0.0,16.0,0.0,12.0,0.0,8.0,0.0,27.0,PET-DOGPLAYPEN-24X2
4014,93.00,200.0,-1.0,10.0,0.0,15.0,29.0,35.0,0.0,16.0,26.0,0.0,20.0,0.0,14.0,0.0,10.0,0.0,32.0,PET-DOGPLAYPEN-30X2
4015,107.80,200.0,-1.0,11.0,0.0,17.0,34.0,41.0,0.0,18.0,30.0,0.0,23.0,0.0,17.0,0.0,12.0,0.0,38.0,PET-DOGPLAYPEN-36X2
4016,97.60,109.0,-1.0,12.0,12.0,16.0,66.0,79.0,16.0,24.0,39.0,12.0,33.0,12.0,12.0,7.0,24.0,24.0,93.0,MBED-C-SOL-D-BK
4017,88.80,200.0,84.4,11.0,11.0,14.0,58.0,69.0,14.0,21.0,34.0,11.0,29.0,11.0,11.0,6.0,21.0,21.0,82.0,MBED-C-SOL-KS-BK
4018,81.80,84.0,-1.0,5.0,5.0,7.0,16.0,14.0,7.0,10.0,13.0,5.0,14.0,5.0,5.0,3.0,6.0,10.0,18.0,MBED-C-SOL-S-BK
4019,37.40,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PP-10-75X3600-BK
4020,182.70,0.0,-1.0,46.0,45.0,89.0,190.0,217.0,62.0,115.0,161.0,45.0,79.0,108.0,140.0,29.0,61.0,118.0,252.0,LC-FURNI-TAB03-IND-WD-AB
4021,40.00,0.0,-1.0,11.0,11.0,14.0,58.0,69.0,14.0,21.0,34.0,11.0,29.0,11.0,11.0,6.0,21.0,21.0,82.0,RD-C-8001-3P-NT
4022,13.30,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BLINDS-S-90-GR
4023,21.10,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BLINDS-S-90-DKGR
4024,32.00,0.0,-1.0,2.0,0.0,3.0,10.0,12.0,0.0,4.0,7.0,0.0,6.0,0.0,3.0,0.0,4.0,0.0,15.0,BLINDS-S-120-GR
4025,25.50,0.0,-1.0,2.0,0.0,3.0,10.0,12.0,0.0,4.0,7.0,0.0,6.0,0.0,3.0,0.0,4.0,0.0,15.0,BLINDS-S-120-BK
4026,25.50,1.0,-1.0,2.0,0.0,3.0,10.0,12.0,0.0,4.0,7.0,0.0,6.0,0.0,3.0,0.0,4.0,0.0,15.0,BLINDS-S-120-WH
4027,25.50,0.0,-1.0,2.0,0.0,3.0,10.0,12.0,0.0,4.0,7.0,0.0,6.0,0.0,3.0,0.0,4.0,0.0,15.0,BLINDS-S-120-DKGR
4028,40.00,0.0,-1.0,3.0,0.0,4.0,13.0,16.0,0.0,6.0,9.0,0.0,8.0,0.0,3.0,0.0,5.0,0.0,19.0,BLINDS-S-150-GR
4029,31.60,0.0,-1.0,3.0,0.0,4.0,13.0,16.0,0.0,6.0,9.0,0.0,8.0,0.0,3.0,0.0,5.0,0.0,19.0,BLINDS-S-150-DKGR
4030,44.50,0.0,-1.0,4.0,0.0,5.0,15.0,18.0,0.0,7.0,11.0,0.0,9.0,0.0,4.0,0.0,6.0,0.0,23.0,BLINDS-S-180-GR
4031,38.70,0.0,-1.0,4.0,0.0,5.0,15.0,18.0,0.0,7.0,11.0,0.0,9.0,0.0,4.0,0.0,6.0,0.0,23.0,BLINDS-S-180-BK
4032,38.70,0.0,-1.0,4.0,0.0,5.0,15.0,18.0,0.0,7.0,11.0,0.0,9.0,0.0,4.0,0.0,6.0,0.0,23.0,BLINDS-S-180-WH
4033,39.60,0.0,-1.0,4.0,0.0,5.0,15.0,18.0,0.0,7.0,11.0,0.0,9.0,0.0,4.0,0.0,6.0,0.0,23.0,BLINDS-S-180-DKGR
4034,102.00,71.0,-1.0,6.0,6.0,8.0,19.0,18.0,8.0,13.0,16.0,6.0,17.0,6.0,6.0,4.0,8.0,13.0,22.0,MBED-C-LEO-S-BK
4035,106.40,100.0,-1.0,13.0,13.0,17.0,70.0,84.0,17.0,26.0,41.0,13.0,35.0,13.0,13.0,7.0,26.0,26.0,99.0,MBED-C-LEO-KS-BK
4036,37.80,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BLINDS-D-90-CR-CF
4037,42.20,26.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BLINDS-D-90-GR-DKGR
4038,47.10,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BLINDS-D-90-WH-WH
4039,45.70,4.0,-1.0,4.0,0.0,5.0,15.0,18.0,0.0,7.0,11.0,0.0,9.0,0.0,4.0,0.0,6.0,0.0,23.0,BLINDS-D-120-CR-CF
4040,45.70,0.0,-1.0,4.0,0.0,5.0,15.0,18.0,0.0,7.0,11.0,0.0,9.0,0.0,4.0,0.0,6.0,0.0,23.0,BLINDS-D-120-GR-DKGR
4041,42.20,0.0,-1.0,4.0,0.0,5.0,15.0,18.0,0.0,7.0,11.0,0.0,9.0,0.0,4.0,0.0,6.0,0.0,23.0,BLINDS-D-120-WH-WH
4042,49.20,1.0,-1.0,5.0,0.0,6.0,19.0,23.0,0.0,8.0,13.0,0.0,12.0,0.0,5.0,0.0,8.0,0.0,29.0,BLINDS-D-150-CR-CF
4043,52.80,0.0,-1.0,5.0,0.0,6.0,19.0,23.0,0.0,8.0,13.0,0.0,12.0,0.0,5.0,0.0,8.0,0.0,29.0,BLINDS-D-150-GR-DKGR
4044,52.80,5.0,-1.0,5.0,0.0,6.0,19.0,23.0,0.0,8.0,13.0,0.0,12.0,0.0,5.0,0.0,8.0,0.0,29.0,BLINDS-D-150-WH-WH
4045,60.70,0.0,-1.0,5.0,0.0,7.0,23.0,28.0,0.0,10.0,16.0,0.0,14.0,0.0,6.0,0.0,9.0,0.0,35.0,BLINDS-D-180-CR-CF
4046,60.70,0.0,-1.0,5.0,0.0,7.0,23.0,28.0,0.0,10.0,16.0,0.0,14.0,0.0,6.0,0.0,9.0,0.0,35.0,BLINDS-D-180-WH-GR
4047,60.70,0.0,-1.0,5.0,0.0,7.0,23.0,28.0,0.0,10.0,16.0,0.0,14.0,0.0,6.0,0.0,9.0,0.0,35.0,BLINDS-D-180-GR-DKGR
4048,60.70,0.0,-1.0,5.0,0.0,7.0,23.0,28.0,0.0,10.0,16.0,0.0,14.0,0.0,6.0,0.0,9.0,0.0,35.0,BLINDS-D-180-WH-WH
4049,69.50,3.0,-1.0,6.0,0.0,8.0,26.0,31.0,0.0,12.0,18.0,0.0,16.0,0.0,7.0,0.0,11.0,0.0,40.0,BLINDS-D-210-GR-DKGR
4050,87.20,0.0,-1.0,6.0,0.0,8.0,26.0,31.0,0.0,12.0,18.0,0.0,16.0,0.0,7.0,0.0,11.0,0.0,40.0,BLINDS-D-210-WH-WH
4051,103.20,0.0,-1.0,17.0,18.0,30.0,60.0,72.0,21.0,37.0,52.0,18.0,28.0,29.0,39.0,14.0,21.0,28.0,82.0,BLINDS-D-240-GR-DKGR
4052,76.50,36.0,-1.0,17.0,18.0,30.0,60.0,72.0,21.0,37.0,52.0,18.0,28.0,29.0,39.0,14.0,21.0,28.0,82.0,BLINDS-D-240-WH-WH
4053,123.50,0.0,-1.0,17.0,0.0,19.0,52.0,41.0,0.0,25.0,39.0,0.0,31.0,0.0,27.0,0.0,16.0,0.0,55.0,LC-FURNI-TAB02-WH-AB
4054,75.60,0.0,-1.0,10.0,0.0,15.0,29.0,35.0,0.0,16.0,26.0,0.0,20.0,0.0,15.0,0.0,10.0,0.0,33.0,OTM-L2-VEL-GREY
4055,83.50,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GD-WELL-XL-CC
4056,186.10,200.0,167.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFC-FIK-TAPE-1200M-3KM
4057,197.40,200.0,177.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFC-FIK-TAPE-1200M-5KM
4058,212.20,200.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFC-FIK-TAPE-1200M-8KM
4059,219.20,79.0,-1.0,8.0,0.0,12.0,24.0,29.0,0.0,13.0,22.0,0.0,17.0,0.0,12.0,0.0,8.0,0.0,27.0,SFC-FIK-TAPE-2000M-3KM
4060,226.20,79.0,-1.0,8.0,0.0,12.0,24.0,29.0,0.0,13.0,22.0,0.0,17.0,0.0,12.0,0.0,8.0,0.0,27.0,SFC-FIK-TAPE-2000M-5KM
4061,254.00,79.0,-1.0,9.0,0.0,14.0,27.0,33.0,0.0,15.0,24.0,0.0,19.0,0.0,14.0,0.0,9.0,0.0,31.0,SFC-FIK-TAPE-2000M-8KM
4062,101.70,200.0,-1.0,23.0,23.0,30.0,146.0,140.0,32.0,48.0,82.0,24.0,55.0,23.0,35.0,10.0,40.0,50.0,183.0,FURNI-O-DESK01-WH-AB
4063,117.90,0.0,-1.0,19.0,19.0,24.0,117.0,112.0,25.0,38.0,65.0,19.0,44.0,19.0,28.0,8.0,32.0,40.0,146.0,MBED-C-LEO-K-BK-AB
4064,182.70,148.0,-1.0,19.0,19.0,37.0,79.0,90.0,26.0,48.0,67.0,19.0,33.0,45.0,58.0,12.0,26.0,49.0,105.0,HM-TIM-CHAIR-LOUN
4065,275.70,200.0,-1.0,18.0,0.0,21.0,57.0,45.0,0.0,28.0,43.0,0.0,33.0,0.0,30.0,0.0,18.0,0.0,61.0,ATB-DS-LR-75-40-BK
4066,123.20,30.0,-1.0,14.0,14.0,19.0,80.0,95.0,19.0,29.0,47.0,14.0,40.0,14.0,14.0,8.0,30.0,29.0,113.0,MBED-C-LEO-D-BK
